Name,Winery,Region,Vintage,Rating,RatingsCount,Price
Pomerol 2007,Château Gazin,"Pomerol, France",2007,4.2,643,2354
Saint-Julien (Grand Cru Classé) 2001,Château Lagrange,"Saint-Julien, France",2001,4.2,631,2456
Brunello di Montalcino 2015,Castelli Martinozzi,"Brunello di Montalcino, Italy",2015,4.2,624,2899
Margaux (Grand Cru Classé) 2017,Château Brane-Cantenac,"Margaux, France",2017,4.2,620,2840
Napanook 2018,Dominus,"Napa Valley, United States",2018,4.2,618,3600
Brunello di Montalcino 2002,Banfi,"Brunello di Montalcino, Italy",2002,4.2,614,2850
Châteauneuf-du-Pape 2019,Domaine des Sénéchaux,"Châteauneuf-du-Pape, France",2019,4.2,610,1999
Le Petit Ducru de Ducru Beaucaillou Saint-Julien 2018,Château Ducru-Beaucaillou,"Saint-Julien, France",2018,4.2,601,928
Châteauneuf-du-Pape 2019,Domaine Raymond Usseglio & Fils,"Châteauneuf-du-Pape, France",2019,4.2,599,3150
Pessac-Léognan 2012,Château les Carmes Haut-Brion,"Pessac-Léognan, France",2012,4.2,597,3684
Collezione Famiglia Vecciano Toscana 2015,Barbanera,"Toscana, Italy",2015,4.2,576,1699
Saint-Émilion Grand Cru (Grand Cru Classé) 2016,Clos de l'Oratoire,"Saint-Émilion Grand Cru, France",2016,4.2,568,2220
Saint-Émilion Grand Cru (Grand Cru Classé) 2012,Château La Marzelle,"Saint-Émilion Grand Cru, France",2012,4.2,565,1433
Laborde Double Select Syrah 2017,Luca,"Uco Valley, Argentina",2017,4.2,564,1150
Echo de Lynch-Bages Pauillac 2018,Château Lynch-Bages,"Pauillac, France",2018,4.2,561,1800
Pintail Blend 2020,Paraduxx,"Napa Valley, United States",2020,4.2,557,1726
Barbaresco 2015,Pio Cesare,"Barbaresco, Italy",2015,4.2,557,3315
Pauillac (Grand Cru Classé) 2003,Château Clerc Milon,"Pauillac, France",2003,4.2,556,3479
Confronto 2014,Collefrisio,"Abruzzo, Italy",2014,4.2,555,1960
Haut-Médoc 1995,Château Sociando-Mallet,"Haut-Médoc, France",1995,4.2,551,3750
Pauillac (Grand Cru Classé) 2001,Château Grand-Puy-Lacoste,"Pauillac, France",2001,4.2,547,3721
Haut-Médoc 1999,Château Sociando-Mallet,"Haut-Médoc, France",1999,4.2,544,2030
Château Haut-Bailly (Cru Classé de Graves) 2016,Château Haut-Bailly,"Pessac-Léognan, France",2016,4.2,528,3684
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1995,Château Troplong Mondot,"Saint-Émilion Grand Cru, France",1995,4.2,500,3274
Saint-Émilion Grand Cru (Grand Cru Classé) 2015,Clos de l'Oratoire,"Saint-Émilion Grand Cru, France",2015,4.2,496,2020
Gevrey-Chambertin 1er Cru 'Lavaux St-Jacques' 2016,Harmand-Geoffroy,"Gevrey-Chambertin 1er Cru 'Clos St Jacques', France",2016,4.2,495,4567
Margaux 2000,Château Rauzan-Gassies,"Margaux, France",2000,4.2,493,2661
Margaux 2005,Château Rauzan-Gassies,"Margaux, France",2005,4.2,491,2661
Corton Grand Cru Clos Du Roi 2020,Louis Latour,"Corton Grand Cru, France",2020,4.2,489,5300
Margaux (Grand Cru Classé) 2017,Château Cantenac Brown,"Margaux, France",2017,4.2,489,2100
Pauillac (Grand Cru Classé) 1996,Château Batailley,"Pauillac, France",1996,4.2,489,2661
Margaux (Grand Cru Classé) 2017,Château Rauzan-Ségla,"Margaux, France",2017,4.2,487,3250
Brunello di Montalcino 2003,Banfi,"Brunello di Montalcino, Italy",2003,4.2,478,1842
Nuits-St-Georges 1er Cru 'Aux Boudots' 2010,Jean-Jacques Confuron,"Nuits-Saint-Georges 1er Cru 'Aux Boudots', France",2010,4.2,465,6754
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1999,Château Troplong Mondot,"Saint-Émilion Grand Cru, France",1999,4.2,462,4059
Cabernet Sauvignon 2016,Grgich Hills,"Napa Valley, United States",2016,4.2,453,3150
Saint-Julien (Grand Cru Classé) 2002,Château Branaire-Ducru,"Saint-Julien, France",2002,4.2,453,2639
Chambolle-Musigny Premier Cru 'Les Plantes' 2021,Amiot-Servelle,"Chambolle-Musigny 1er Cru 'Les Plantes', France",2021,4.2,452,4370
Corton Grand Cru 1994,Bonneau du Martray,"Corton Grand Cru, France",1994,4.2,443,9539
Pessac-Léognan (Grand Cru Classé de Graves) 2001,Domaine de Chevalier,"Pessac-Léognan, France",2001,4.2,440,3684
Le Petit Ducru de Ducru Beaucaillou Saint-Julien 2019,Château Ducru-Beaucaillou,"Saint-Julien, France",2019,4.2,427,1430
Châteauneuf-du-Pape 2017,Domaine Raymond Usseglio & Fils,"Châteauneuf-du-Pape, France",2017,4.2,425,1550
Moulis-en-Médoc 1990,Château Chasse-Spleen,"Moulis-en-Médoc, France",1990,4.2,424,4465
Reserve Pinot Noir 2006,Gibbston Valley,"Central Otago, New Zealand",2006,4.2,421,5500
Reserve Pinot Noir 2005,Gibbston Valley,"Central Otago, New Zealand",2005,4.2,421,5900
Marsannay 'En Ouzeloy' 2020,René Bouvier,"Marsannay, France",2020,4.2,415,1750
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2004,Château Beau-Sejour Becot,"Saint-Émilion Grand Cru, France",2004,4.2,413,2047
Terra d'Eclano Aglianico Irpinia 2015,Quintodecimo,"Irpinia, Italy",2015,4.2,412,2600
Morey-Saint-Denis Trilogie 2020,Hubert Lignier,"Morey-Saint-Denis, France",2020,4.2,404,2251
Gevrey-Chambertin 2018,Joseph Drouhin,"Gevrey-Chambertin, France",2018,4.2,402,2700
G.A.M. Shiraz 2005,Mitolo,"McLaren Vale, Australia",2005,4.2,402,2100
Testamatta Toscana 2020,Bibi Graetz,"Toscana, Italy",2020,4.2,400,3250
Château Haut-Bailly (Cru Classé de Graves) 2002,Château Haut-Bailly,"Pessac-Léognan, France",2002,4.2,396,2875
Saint-Julien (Grand Cru Classé) 2019,Château Lagrange,"Saint-Julien, France",2019,4.2,395,1980
Gimblett Gravels Le Sol 2013,Craggy Range,"Gimblett Gravels, New Zealand",2013,4.2,395,2750
Le Clarence de Haut Brion Pessac-Léognan (Château Bahans Haut-Brion) 2004,Château Haut-Brion,"Pessac-Léognan, France",2004,4.2,393,4228
Volnay 1er Cru 'Les Santenots du Milieu' 2018,Arnaud Ente,"Volnay 1er Cru 'Santenots', France",2018,4.2,390,9000
Margaux (Grand Cru Classé) 1995,Château Lascombes,"Margaux, France",1995,4.2,388,3479
Cos d'Estournel 1970,Cos d'Estournel,"Saint-Estèphe, France",1970,4.2,388,8119
Saint-Julien (Grand Cru Classé) 1996,Château Branaire-Ducru,"Saint-Julien, France",1996,4.2,386,3890
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2007,Château Trotte Vieille,"Saint-Émilion Grand Cru, France",2007,4.2,385,1637
Cornas 2011,Auguste Clape,"Cornas, France",2011,4.2,384,5935
Barolo Bussia 2015,Prunotto,"Barolo, Italy",2015,4.2,382,2805
Margaux (Grand Cru Classé) 2002,Château Malescot St. Exupery,"Margaux, France",2002,4.2,378,2763
Vieilles Vignes Gevrey-Chambertin 2019,Pierre Labet - François Labet,"Gevrey-Chambertin, France",2019,4.2,369,2570
Pauillac (Grand Cru Classé) 2017,Château Duhart-Milon,"Pauillac, France",2017,4.2,365,2790
Saint-Estèphe 1999,Château Haut-Marbuzet,"Saint-Estèphe, France",1999,4.2,365,1330
Haut-Médoc (3éme Grand Cru Classé en 1855) 1989,Château La Lagune,"Haut-Médoc, France",1989,4.2,365,3274
Pomerol 2000,Château Nénin,"Pomerol, France",2000,4.2,364,3214
Châteauneuf-du-Pape 2018,Domaine Raymond Usseglio & Fils,"Châteauneuf-du-Pape, France",2018,4.2,356,3150
Margaux (Grand Cru Classé) 1999,Château Prieuré-Lichine,"Margaux, France",1999,4.2,354,3044
Cornas Vieilles Vignes 2003,Tardieu-Laurent,"Cornas, France",2003,4.2,351,6427
Pauillac (Grand Cru Classé) 1995,Château Batailley,"Pauillac, France",1995,4.2,351,3315
Entity Shiraz 2019,John Duval,"Barossa Valley, Australia",2019,4.2,349,1725
Pomerol 2012,Château Lafleur-Gazin,"Pomerol, France",2012,4.2,349,3044
Barolo Bussia 2010,Prunotto,"Barolo, Italy",2010,4.2,348,3825
Saint-Émilion Grand Cru (Grand Cru Classé) 2015,Château La Serre,"Saint-Émilion Grand Cru, France",2015,4.2,343,2210
Margaux (Grand Cru Classé) 1998,Château du Tertre,"Margaux, France",1998,4.2,341,3330
Syrah 2017,Polkura,"Colchagua Valley, Chile",2017,4.2,336,1699
Pessac-Léognan (Grand Cru Classé de Graves) 2019,Château Malartic-Lagravière,"Pessac-Léognan, France",2019,4.2,334,2150
Cornas 2012,Auguste Clape,"Cornas, France",2012,4.2,331,5116
Pessac-Léognan (Grand Cru Classé de Graves) 1988,Château Pape Clément,"Pessac-Léognan, France",1988,4.2,325,3888
Margaux (Grand Cru Classé) 2019,Château d'Issan,"Margaux, France",2019,4.2,323,2110
Côtes de Castillon 2018,Château la Clariere Laithwaite,"Castillon - Côtes de Bordeaux, France",2018,4.2,319,1999
Reserva 2017,Baronesa de Vilar,"Douro, Portugal",2017,4.2,319,1199
Pastourelle de Clerc Milon Pauillac 2015,Château Clerc Milon,"Pauillac, France",2015,4.2,319,1570
Nebbiolo d’alba 2020,Bruno Giacosa,"Piemonte, Italy",2020,4.2,316,1450
Saint-Julien (Grand Cru Classé) 1989,Château Branaire-Ducru,"Saint-Julien, France",1989,4.2,311,3856
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2003,Château Troplong Mondot,"Saint-Émilion Grand Cru, France",2003,4.2,309,4707
Omaggio Four Generation 2002,Seghesio,"Napa County, United States",2002,4.2,307,2550
Margaux (Grand Cru Classé) 2018,Château Lascombes,"Margaux, France",2018,4.2,303,2354
Clos Saint-Denis Grand Cru 2006,Domaine Stephane Magnien,"Clos Saint-Denis Grand Cru, France",2006,4.2,301,5321
Clos Saint-Denis Grand Cru 2003,Domaine Stephane Magnien,"Clos Saint-Denis Grand Cru, France",2003,4.2,301,3888
Clos Saint-Denis Grand Cru 2002,Domaine Stephane Magnien,"Clos Saint-Denis Grand Cru, France",2002,4.2,301,6754
Clos Saint-Denis Grand Cru 1998,Domaine Stephane Magnien,"Clos Saint-Denis Grand Cru, France",1998,4.2,301,4912
Cabernet Sauvignon 2019,Clos du Val,"Napa Valley, United States",2019,4.2,300,2290
Cornas 2013,Auguste Clape,"Cornas, France",2013,4.2,300,4298
Margaux (Grand Cru Classé) 1998,Château Malescot St. Exupery,"Margaux, France",1998,4.2,299,3274
Syrah 2013,Clarendon Hills,"McLaren Vale, Australia",2013,4.2,296,1610
Pomerol 2016,Château Rouget,"Pomerol, France",2016,4.2,294,1637
Terra di Lavoro 2006,Galardi,"Roccamonfina, Italy",2006,4.2,291,3479
Pessac-Léognan 2005,Château les Carmes Haut-Brion,"Pessac-Léognan, France",2005,4.2,291,5683
Margaux (Grand Cru Classé) 1996,Château d'Issan,"Margaux, France",1996,4.2,291,4280
Les Vieilles Vignes Cornas 2013,Alain Voge,"Cornas, France",2013,4.2,289,2763
Aromes de Pavie Saint-Émilion Grand Cru 2006,Château Pavie,"Saint-Émilion Grand Cru, France",2006,4.2,289,2456
Vosne-Romanée 2017,Joseph Drouhin,"Vosne-Romanée, France",2017,4.2,286,3360
Saint-Émilion Grand Cru (Grand Cru Classé) 2008,Château Guadet,"Saint-Émilion Grand Cru, France",2008,4.2,279,1637
Margaux (Grand Cru Classé) 1995,Château Kirwan,"Margaux, France",1995,4.2,278,2149
Saint-Julien (Grand Cru Classé) 1998,Château Branaire-Ducru,"Saint-Julien, France",1998,4.2,275,3044
Aromes de Pavie Saint-Émilion Grand Cru 2015,Château Pavie,"Saint-Émilion Grand Cru, France",2015,4.2,272,4020
Margaux (Grand Cru Classé) 2001,Château Kirwan,"Margaux, France",2001,4.2,272,2047
Les Vieilles Vignes Cornas 2011,Alain Voge,"Cornas, France",2011,4.2,271,2763
Margaux (Grand Cru Classé) 2004,Château Dauzac,"Margaux, France",2004,4.2,271,2047
Barolo 2019,Pio Cesare,"Barolo, Italy",2019,4.2,270,3155
Candlestick 2020,Paraduxx,"Napa Valley, United States",2020,4.2,269,2009
Bin 407 Cabernet Sauvignon 2020,Penfolds,"South Australia, Australia",2020,4.2,262,2740
Haut-Médoc 1989,Château Sociando-Mallet,"Haut-Médoc, France",1989,4.2,261,2661
Chassagne-Montrachet 1er Cru 'Clos de la Boudriotte' 1976,Domaine Bachelet-Ramonet,"Chassagne-Montrachet 1er Cru 'La Boudriotte', France",1976,4.2,252,3888
Les Forts de Latour Pauillac 1997,Château Latour,"Pauillac, France",1997,4.2,243,6698
Nuits-Saint-Georges 1er Cru 2017,Michel Gros,"Nuits-Saint-Georges Premier Cru, France",2017,4.2,240,3690
Cornas 2006,Auguste Clape,"Cornas, France",2006,4.2,238,5935
Saint-Émilion Grand Cru (Grand Cru Classé) 2010,Château Guadet,"Saint-Émilion Grand Cru, France",2010,4.2,235,2047
Napa Valley Merlot 2021,Duckhorn,"Napa Valley, United States",2021,4.2,234,2280
Châteauneuf du Pape 'Les Saintes Vierges' 2014,Domaine Santa Duc,"Châteauneuf-du-Pape, France",2014,4.2,234,2340
Mille E Una Notte 2013,Donnafugata,"Contessa Entellina, Italy",2013,4.2,234,3400
EPU 2020,Almaviva,"Puente Alto, Chile",2020,4.2,232,1900
Pomerol 2016,Château Petit-Village,"Pomerol, France",2016,4.2,232,3900
Anvers The Warrior Shiraz 2005,Anvers,"Langhorne Creek, Australia",2005,4.2,229,4800
Saint-Estèphe (Grand Cru Classé) 1999,Château Lafon-Rochet,"Saint-Estèphe, France",1999,4.2,229,1842
Saint-Estèphe 1990,Château Ormes de Pez,"Saint-Estèphe, France",1990,4.2,228,1842
Pomerol 1997,Château La Conseillante,"Pomerol, France",1997,4.2,226,3888
Rosso del Conte 2006,Tenuta Regaleali,"Contea di Sclafani, Italy",2006,4.2,222,2950
Haut-Médoc (Grand Cru Classé) 2002,Château La Tour Carnet,"Haut-Médoc, France",2002,4.2,221,1228
Bellae Domini 2006,La Chaume,"Loire Valley, France",2006,4.2,219,1800
Pie Franco 2013,Casa Castillo,"Jumilla, Spain",2013,4.2,218,3888
Cabernet Sauvignon Unfiltered 2018,Newton,"Napa Valley, United States",2018,4.2,214,1980
Vosne-Romanée Premier Cru 2020,Joseph Drouhin,"Vosne-Romanée Premier Cru, France",2020,4.2,211,5950
Vosne-Romanée Premier Cru 2019,Joseph Drouhin,"Vosne-Romanée Premier Cru, France",2019,4.2,211,5600
Margaux (Grand Cru Classé) 1998,Château Dauzac,"Margaux, France",1998,4.2,210,1740
Margaux (Grand Cru Classé) 2002,Château Dauzac,"Margaux, France",2002,4.2,208,1535
Le Clarence de Haut Brion Pessac-Léognan (Château Bahans Haut-Brion) 1999,Château Haut-Brion,"Pessac-Léognan, France",1999,4.2,206,8930
Margaux (Grand Cru Classé) 2001,Château Marquis de Terme,"Margaux, France",2001,4.2,204,1433
Margaux (Grand Cru Classé) 1998,Château Marquis de Terme,"Margaux, France",1998,4.2,204,1535
La Crau Ouest Châteauneuf-du-Pape 2016,Domaine Santa Duc,"Châteauneuf-du-Pape, France",2016,4.2,202,3200
Malbec Appellation Gualtallary 2019,Altos Las Hormigas,"Gualtallary, Argentina",2019,4.2,201,2278
Saint-Joseph Les Granits  2009,M. Chapoutier,"Saint-Joseph, France",2009,4.2,201,4465
Clos de L'Obac 2004,Costers del Siurana,"Priorat, Spain",2004,4.2,200,2047
Pessac-Léognan (Grand Cru Classé de Graves) 1994,Château Pape Clément,"Pessac-Léognan, France",1994,4.2,200,3479
160 Anni 2013,Ippolito 1845,"Calabria, Italy",2013,4.2,197,1700
Georgia's Paddock Shiraz 2010,Jasper Hill,"Heathcote, Australia",2010,4.2,194,3684
Plexus Red 2019,John Duval,"Barossa Valley, Australia",2019,4.2,192,1755
Margaux (Grand Cru Classé) 1999,Château Marquis de Terme,"Margaux, France",1999,4.2,192,1637
Pessac-Léognan 1995,Château Carbonnieux,"Pessac-Léognan, France",1995,4.2,192,1842
Les Forts de Latour Pauillac 1993,Château Latour,"Pauillac, France",1993,4.2,190,7611
Proprietary Red 2020,Paraduxx,"Napa Valley, United States",2020,4.2,188,879
Vosne-Romanée 2019,Robert Sirugue,"Vosne-Romanée, France",2019,4.2,187,3400
Corton-Perrières Grand Cru 2015,Louis Latour,"Corton Grand Cru, France",2015,4.2,187,4380
Vosne-Romanée 1er Cru 'Les Suchôts' 1991,René Cacheux,"Vosne-Romanée 1er Cru 'Les Suchots', France",1991,4.2,187,5526
Saint-Émilion Grand Cru (Grand Cru Classé) 2005,Château Yon-Figeac,"Saint-Émilion Grand Cru, France",2005,4.2,184,2875
Amiral de Beychevelle Saint-Julien 2000,Château Beychevelle,"Saint-Julien, France",2000,4.2,184,3349
Lalande-de-Pomerol 2000,Château La Fleur de Boüard,"Lalande-de-Pomerol, France",2000,4.2,184,1433
Chianti Classico Gran Selezione 2011,Lornano,"Chianti Classico, Italy",2011,4.2,183,1980
Primus Malbec (Primum) 2003,Salentein,"Tunuyán, Argentina",2003,4.2,183,720
Mavrotragano 2016,Domaine Sigalas,"Santorini, Greece",2016,4.2,179,1980
Pomerol 1999,Château Latour à Pomerol,"Pomerol, France",1999,4.2,179,3552
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1996,Clos Fourtet,"Saint-Émilion Grand Cru, France",1996,4.2,179,4905
Montes Alpha M Red 2001,Montes,"Colchagua Valley, Chile",2001,4.2,176,3070
Le Corton Grand Cru 2008,Bouchard Père & Fils,"Corton Grand Cru, France",2008,4.2,175,6427
Taurasi Radici 2000,Mastroberardino,"Taurasi, Italy",2000,4.2,175,2000
Monthélie 1er Cru 'Les Barbières' 2020,Domaine Fabien Coche (Domaine Coche-Bizouard),"Monthélie 1er Cru 'Les Barbières', France",2020,4.2,170,2000
Saint-Émilion Grand Cru (Grand Cru Classé) 2018,Clos de l'Oratoire,"Saint-Émilion Grand Cru, France",2018,4.2,169,2330
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1985,Château Troplong Mondot,"Saint-Émilion Grand Cru, France",1985,4.2,168,2047
Saint-Estèphe (Grand Cru Classé) 1976,Château Montrose,"Saint-Estèphe, France",1976,4.2,168,5243
Pomerol 2000,Château La Croix de Gay,"Pomerol, France",2000,4.2,167,3011
Saint-Émilion Grand Cru (Grand Cru Classé until 2012) 2000,Château La Tour du Pin Figeac,"Saint-Émilion Grand Cru, France",2000,4.2,167,1637
Haut-Médoc (3éme Grand Cru Classé en 1855) 1983,Château La Lagune,"Haut-Médoc, France",1983,4.2,167,3070
Margaux 2019,Château Paveil de Luze,"Margaux, France",2019,4.2,166,1150
Pomerol 2008,Château La Fleur de Gay,"Pomerol, France",2008,4.2,166,5683
Pessac-Léognan (Grand Cru Classé de Graves) 2004,Château La Tour Haut-Brion,"Pessac-Léognan, France",2004,4.2,166,2149
Pomerol 1999,Château Le Bon Pasteur,"Pomerol, France",1999,4.2,166,2354
Saint-Émilion Grand Cru (Grand Cru Classé) 2004,Clos de l'Oratoire,"Saint-Émilion Grand Cru, France",2004,4.2,165,1842
Saint-Julien 1986,Château Gloria,"Saint-Julien, France",1986,4.2,165,2841
Finca Dofí 2020,Álvaro Palacios,"Priorat, Spain",2020,4.2,164,4122
Pomerol 1982,Château Gazin,"Pomerol, France",1982,4.2,163,5116
Pomerol 1997,Vieux Château Certan,"Pomerol, France",1997,4.2,162,6754
Pauillac (Grand Cru Classé) 2018,Château Haut-Batailley,"Pauillac, France",2018,4.2,158,2450
Reiver Shiraz 2005,Mitolo,"Barossa Valley, Australia",2005,4.2,158,2100
Pessac-Léognan (Grand Cru Classé de Graves) 1994,Domaine de Chevalier,"Pessac-Léognan, France",1994,4.2,158,2639
Volnay 1er Cru 'Les Santenots' 1974,Maison Henri Boillot,"Volnay 1er Cru 'Santenots', France",1974,4.2,156,5243
Hermitage 1974,M. Chapoutier,"Hermitage, France",1974,4.2,156,3890
Margaux 1998,Château Rauzan-Gassies,"Margaux, France",1998,4.2,155,2456
Pauillac (Grand Cru Classé) 1990,Château Haut-Batailley,"Pauillac, France",1990,4.2,155,3044
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2016,Château Trotte Vieille,"Saint-Émilion Grand Cru, France",2016,4.2,154,2661
La Pineta Pinot Nero 2019,Podere Monastero,"Toscana, Italy",2019,4.2,149,1433
Gran Corte 2017,Flechas de los Andes,"Vista Flores, Argentina",2017,4.2,149,810
Tulipán 2009,Ikon,"Balaton, Hungary",2009,4.2,149,2980
Oracle Shiraz 2005,Kilikanoon,"Clare Valley, Australia",2005,4.2,149,3000
Pomerol 2013,Château Latour à Pomerol,"Pomerol, France",2013,4.2,145,2047
Pauillac (Grand Cru Classé) 1981,Château Lynch-Bages,"Pauillac, France",1981,4.2,145,5920
Single Vineyard Las Compuertas Malbec 2004,Terrazas de los Andes,"Las Compuertas, Argentina",2004,4.2,144,1900
Margaux (Grand Cru Classé) 1999,Château Dauzac,"Margaux, France",1999,4.2,141,1842
Réserve (de la Comtesse) Pauillac 1997,Château Pichon Longueville Comtesse de Lalande,"Pauillac, France",1997,4.2,141,2047
Pessac-Léognan (Grand Cru Classé de Graves) 1985,Château Pape Clément,"Pessac-Léognan, France",1985,4.2,141,4398
Bartina 2009,Takler,"Szekszárd, Hungary",2009,4.2,140,3280
Pomerol 1995,Château Certan de May,"Pomerol, France",1995,4.2,139,5074
Saint-Julien (Grand Cru Classé) 1970,Château Gruaud Larose,"Saint-Julien, France",1970,4.2,138,3274
Pessac-Léognan (Grand Cru Classé de Graves) 1993,Château Pape Clément,"Pessac-Léognan, France",1993,4.2,137,1842
De Saint-Estèphe 2017,L'Épiphanie,"Saint-Estèphe, France",2017,4.2,136,2499
Côte-Rôtie Terres Sombres 2010,Yves Cuilleron,"Côte-Rôtie, France",2010,4.2,136,3377
Côte-Rôtie Terres Sombres 2012,Yves Cuilleron,"Côte-Rôtie, France",2012,4.2,135,2456
Saint-Émilion Grand Cru (Grand Cru Classé) 2006,Château Guadet,"Saint-Émilion Grand Cru, France",2006,4.2,135,1637
Château Haut-Bailly (Cru Classé de Graves) 1993,Château Haut-Bailly,"Pessac-Léognan, France",1993,4.2,134,2456
Vieilles Vignes Gevrey-Chambertin 2008,Dugat-Py,"Gevrey-Chambertin, France",2008,4.2,132,5116
Pessac-Léognan (Grand Cru Classé de Graves) 1986,Domaine de Chevalier,"Pessac-Léognan, France",1986,4.2,132,4465
